id,drug_id,sentence_index,SSI,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
1085,effexorXR.136,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1086,effexorXR.138,9,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1087,effexorXR.138,9,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,effexor,snri,SSI,psychological
1088,effexorXR.139,2,depressiv,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1089,effexorXR.139,2,anxiety disorder,c0003469/anxiety disorders/mental or behavioral dysfunction,Anxiety disorder (disorder) [A3654575/SNOMEDCT_US/FN/197480006],,,,,,,,,4,effexor,snri,SSI,psychological
1090,effexorXR.140,2,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1091,effexorXR.140,2,pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,effexor,snri,SSI,physiological
1092,effexorXR.140,12,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1093,effexorXR.140,13,migraines,c0149931/migraine disorders/disease or syndrome,migraine (disorder) [a3563689/snomedct_us/fn/37796009],,,,,,,,,4,effexor,snri,SSI,physiological
1094,effexorXR.140,16,pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,effexor,snri,SSI,physiological
1095,effexorXR.140,16,"crying,",c0010399/crying/individual behavior,crying (finding) [a3377052/snomedct_us/fn/304534000],,,,,,,,,4,effexor,snri,SSI,psychological
1096,effexorXR.141,8, recurring depressive episodes,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,recurring,,4,effexor,snri,SSI,psychological
1097,effexorXR.142,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1098,effexorXR.142,2, episodes of depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,, episodes,,4,effexor,snri,SSI,psychological
1099,effexorXR.142,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1100,effexorXR.145,2,depression.,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1101,effexorXR.146,1,intensified anxiety,C0231403/Severe anxiety (panic)/Finding,Severe anxiety (panic) (finding) [A3703155/SNOMEDCT_US/FN/80583007],,,,,intensified,,,,4,effexor,snri,SSI,psychological
1102,effexorXR.150,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1103,effexorXR.150,3,inability to start new projects,c2364087/actual low initiative/finding,loss of initiative (finding) [a3543152/snomedct_us/fn/276306002],,,,,,,,,4,effexor,snri,SSI,psychological
1104,effexorXR.153,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1105,effexorXR.154,9,could barely function,c4062591/difficulty in daily functioning/finding,no code,C2732873 / Requires assistance with all daily activities / Finding ,Requires assistance with all daily activities (finding) [A17332696/SNOMEDCT_US/FN/443430002],,,,,,,4,effexor,snri,SSI,social impact
1106,effexorXR.154,9,in danger of losing my job,"C3536812/threat of job loss (history)/Finding 
",No code,No code,No code,,,,,,,4,effexor,snri,SSI,social impact
1107,effexorXR.155,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,effexor,snri,SSI,psychological
1108,effexorXR.155,4,sleep issues,C0037317 / Sleep disturbances / Sign or Symptom,Disturbance in sleep behavior (finding) [A3401822/SNOMEDCT_US/FN/53888004],,,,,,,,,4,effexor,snri,SSI,physiological
1109,effexorXR.156,6,occassional anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,effexor,snri,SSI,psychological
1110,effexorXR.159,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1111,effexorXR.161,3,suicidal,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,4,effexor,snri,SSI,psychological
1112,effexorXR.163,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,effexor,snri,SSI,psychological
1113,effexorXR.163,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1114,effexorXR.166,1,talkativeness,"C0859023/Talkativeness/Mental or Behavioral Dysfunction 

",No code,No code,No code,,,,,,,4,effexor,snri,SSI,cognitive
1115,effexorXR.166,4,sad,c3536794/sad mood/mental process,No code,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,4,effexor,snri,SSI,psychological
1116,effexorXR.166,10,could barely say a word for days,c0564221/difficulty talking/finding,Difficulty talking (finding) [A3395152/SNOMEDCT_US/FN/286378009],,,,,,,,,4,effexor,snri,SSI,psychological
1117,effexorXR.166,10,mind was so blank,c0857507/spaced out/finding,no code,C0349446 / Dissociative trance / Mental or Behavioral Dysfunction,Dissociative trance (disorder) [A3401315/SNOMEDCT_US/FN/276296007],,,,,,,4,effexor,snri,SSI,psychological
1118,effexorXR.166,11,couldn't keep my head up walking down the street because i though,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,4,effexor,snri,SSI,psychological
1119,effexorXR.173,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,effexor,snri,SSI,psychological
1120,effexorXR.174,4, feel normal again,"C1443059/Abnormal feeling/Mental or Behavioral Dysfunction 

",Abnormal feeling [A3089380/SNOMEDCT_US/SY/386816005],,,,,,,,,5,effexor,snri,SSI,psychological
1121,effexorXR.174,4,extremely severe depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,extremely severe,,,,5,effexor,snri,SSI,psychological
1122,effexorXR.174,4,manic depression,C0005586 / Bipolar Disorder / Mental or Behavioral Dysfunction,Bipolar disorder (disorder) [A3811838/SNOMEDCT_US/FN/13746004],,,,,,,,,5,effexor,snri,SSI,psychological
1123,effexorXR.176,4,driven to do things any normal person would never even think of doing,c0233514/abnormal behavior/mental or behavioral dysfunction,abnormal behavior (finding) [a3353737/snomedct_us/fn/25786006],,,,,,,,,5,effexor,snri,SSI,psychological
1124,effexorXR.176,5,bad dreams ,C3887605 / Nightmare Disorder / Mental or Behavioral Dysfunction,Dream anxiety disorder (disorder) [A3405742/SNOMEDCT_US/FN/111487009],,,,,,,,,5,effexor,snri,SSI,psychological
1125,effexorXR.176,5,sudden outbursts,c0424329/outbursts of anger/finding,outbursts of anger (finding) [a3611533/snomedct_us/fn/274951009],,,,,,,,,5,effexor,snri,SSI,psychological
1126,effexorXR.177,8,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1127,effexorXR.177,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1128,effexorXR.179,7, temper tantrums,"C0233558/ Temper tantrum/Mental or Behavioral Dysfunction 
",Temper tantrum (finding) [A3749096/SNOMEDCT_US/FN/83943005],,,,,,,,,5,effexor,snri,SSI,psychological
1129,effexorXR.179,7,threw things,c0565696/does throw objects/finding,Does throw objects (finding) [A3403784/SNOMEDCT_US/FN/288358005],,,,,,,,,5,effexor,snri,SSI,social impact
1130,effexorXR.179,7,broke things,c0233520/destructive behavior/individual behavior,Destructive behavior (finding) [A3390434/SNOMEDCT_US/FN/80422002],,,,,,,,,5,effexor,snri,SSI,psychological
1131,effexorXR.179,12,severe depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,,,,,5,effexor,snri,SSI,psychological
1132,effexorXR.179,16,cancer,"C0006826/Malignant Neoplasms/Neoplastic Process 

",Malignant neoplastic disease (disorder) [A3550322/SNOMEDCT_US/FN/363346000],,,,,,,,,5,effexor,snri,SSI,physiological
1133,effexorXR.179,16,depression ,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1134,effexorXR.179,17, insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,5,effexor,snri,SSI,physiological
1135,effexorXR.180,1,seizures,c0036572/seizures/sign or symptom,seizure (finding) [a3698953/snomedct_us/fn/91175000],,,,,,,,,5,effexor,snri,SSI,physiological
1136,effexorXR.180,3,seizures,C0036572 / Seizures / Sign or Symptom,Seizure (finding) [A3698953/SNOMEDCT_US/FN/91175000],,,,,,,,,5,effexor,snri,SSI,physiological
1137,effexorXR.181,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1138,effexorXR.181,1,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,5,effexor,snri,SSI,psychological
1139,effexorXR.181,1,social anxiety,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,5,effexor,snri,SSI,psychological
1140,effexorXR.181,4,over analyzing ,c0679048/obsessive thoughts/mental or behavioral dysfunction,no code,C0558066 / Intrusive thoughts / Mental or Behavioral Dysfunction,Intrusive thoughts (finding) [A3522817/SNOMEDCT_US/FN/225445003],,,,,,,5,effexor,snri,SSI,cognitive
1141,effexorXR.181,10,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1142,effexorXR.181,10,social anxiety,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,5,effexor,snri,SSI,psychological
1143,effexorXR.182,1,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1144,effexorXR.182,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1145,effexorXR.182,1,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,5,effexor,snri,SSI,psychological
1146,effexorXR.184,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1147,effexorXR.187,1,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1148,effexorXR.188,4,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,5,effexor,snri,SSI,psychological
1149,effexorXR.190,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1150,effexorXR.190,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1151,effexorXR.191,6,blue moods,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1152,effexorXR.192,1,anxiety attacks,c0700031/anxiety attack/mental or behavioral dysfunction,anxiety attack (finding) [a3654527/snomedct_us/fn/300895004],,,,,,,,,5,effexor,snri,SSI,psychological
1153,effexorXR.194,5,couldn't leave my house,c4316925/housebound (finding)/finding,Housebound (finding) [A3497058/SNOMEDCT_US/FN/160689007],,,,,,,,,5,effexor,snri,SSI,social impact
1154,effexorXR.194,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1155,effexorXR.194,5,couldn't even leave my bedroom,c4316925/housebound (finding)/finding,Housebound (finding) [A3497058/SNOMEDCT_US/FN/160689007],,,,,,,,,5,effexor,snri,SSI,social impact
1156,effexorXR.194,6,wouldn't bathe,c0023380/lethargy/sign or symptom,lethargy (finding) [a3536819/snomedct_us/fn/214264003],,,,,,,,,5,effexor,snri,SSI,physiological
1157,effexorXR.194,6,wouldn't brush my teeth,c0023380/lethargy/sign or symptom,lethargy (finding) [a3536819/snomedct_us/fn/214264003],,,,,,,,,5,effexor,snri,SSI,physiological
1158,effexorXR.194,6,wouldn't  wash my hair,c0023380/lethargy/sign or symptom,lethargy (finding) [a3536819/snomedct_us/fn/214264003],,,,,,,,,5,effexor,snri,SSI,physiological
1159,effexorXR.194,7,thought about suicide,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,5,effexor,snri,SSI,psychological
1160,effexorXR.194,8,wasn't living,c0233484/emotionally detached/finding,emotionally detached (finding) [a3413164/snomedct_us/fn/24936000],,,,,,,,,5,effexor,snri,SSI,psychological
1161,effexorXR.194,8,just existing,c0233484/emotionally detached/finding,emotionally detached (finding) [a3413164/snomedct_us/fn/24936000],,,,,,,,,5,effexor,snri,SSI,psychological
1162,effexorXR.196,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1163,effexorXR.199,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1164,effexorXR.199,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1165,effexorXR.199,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1166,effexorXR.200,9,rsd,c0034931/reflex sympathetic dystrophy/disease or syndrome,Reflex sympathetic dystrophy of upper extremity (disorder) [A3662914/SNOMEDCT_US/FN/2103002],,,,,,,,,5,effexor,snri,SSI,physiological
1167,effexorXR.201,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1168,effexorXR.201,10,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1169,effexorXR.201,14,suicide,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,5,effexor,snri,SSI,psychological
1170,effexorXR.201,17,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1171,effexorXR.202,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1172,effexorXR.204,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1173,effexorXR.204,3,emotional disorder,"C0233459/ Emotional disorder/Mental or Behavioral Dysfunction 

",Emotional problems (finding) [A3413136/SNOMEDCT_US/FN/386816005],,,,,,,,,5,effexor,snri,SSI,psychological
1174,effexorXR.204,9,highs and lows i used to experience,c0085633/mood swings/mental or behavioral dysfunction,mood swings (finding) [a3567084/snomedct_us/fn/18963009],,,,,,,,,5,effexor,snri,SSI,psychological
1175,effexorXR.204,9,well up with emotion at the drop of a hat,c0849912/emotional/finding,Emotional (qualifier value) [A3898225/SNOMEDCT_US/FN/408453002],,,,,,,,,5,effexor,snri,SSI,psychological
1176,effexorXR.204,9,finally felt in some sort of control over my emotional state,c0849912/emotional/finding,Emotional (qualifier value) [A3898225/SNOMEDCT_US/FN/408453002],,,,,,,,,5,effexor,snri,SSI,psychological
1177,effexorXR.204,11,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1178,effexorXR.204,11,fatigue,c0015672/fatigue/sign or symptom,fatigue (finding) [a3452006/snomedct_us/fn/84229001],,,,,,,,,5,effexor,snri,SSI,physiological
1179,effexorXR.204,11,loss of interest in sex,c2981158/lack of libido/finding,lack of libido (finding) [a3531164/snomedct_us/fn/248096004],,,,,,,,,5,effexor,snri,SSI,physiological
1180,effexorXR.204,11,lack of motivation,c0456814/loss of motivation/finding,loss of motivation (finding) [a3543170/snomedct_us/fn/277521002],,,,,,,,,5,effexor,snri,SSI,psychological
1181,effexorXR.204,12,worthless,c0855235/feelings of worthlessness/mental or behavioral dysfunction,no code,C2945580 / Poor self-esteem (finding) / Finding,Poor self-esteem (finding) [A3638445/SNOMEDCT_US/FN/162220005],,,,,,,5,effexor,snri,SSI,psychological
1182,effexorXR.204,12,useless,c0855235/feelings of worthlessness/mental or behavioral dysfunction,no code,C2945580 / Poor self-esteem (finding) / Finding,Poor self-esteem (finding) [A3638445/SNOMEDCT_US/FN/162220005],,,,,,,5,effexor,snri,SSI,psychological
1183,effexorXR.206,2, severe depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,, severe,,,,5,effexor,snri,SSI,psychological
1184,effexorXR.206,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1185,effexorXR.207,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1186,effexorXR.207,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,effexor,snri,SSI,psychological
1187,effexorXR.210,2,severe depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,severe,,,,5,effexor,snri,SSI,psychological
1188,effexorXR.210,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
1189,effexorXR.211,3,suicide,c0038661/suicide/finding,suicide (event) [a9416464/snomedct_us/fn/44301001],,,,,,,,,5,effexor,snri,SSI,psychological
1190,effexorXR.213,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,effexor,snri,SSI,psychological
